date,meter_location_en,equipment_name_en,period_std,interval_energy_kwh
2022-02-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-02-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.07198488999999952
2022-02-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-02-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.019628020000001155
2022-02-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.3099370000001486
2022-02-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,41.23938099999526
2022-02-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.288681000003848
2022-02-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.7140000000005375
2022-02-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.17935224999999436
2022-02-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,9.999999995023998e-09
2022-02-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.027456490000006165
2022-02-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-02-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,1.434161000001248
2022-02-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,0.43559999999984544
2022-02-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.14089999999974115
2022-02-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.13118884000000505
2022-02-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-02-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02531280999999852
2022-02-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-02-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,4.12812500000592
2022-02-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,7.9602609999983835
2022-02-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.18009999999933107
2022-02-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.17867528999999838
2022-02-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,9.999999995023998e-09
2022-02-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.026569000000007902
2022-02-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5294250000000422
2022-02-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,24.112315999992543
2022-02-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,8.12518900000218
2022-02-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.7721999999997544
2022-02-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.13608721000002444
2022-02-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-02-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02778889999999728
2022-02-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5321649999993445
2022-02-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,25.02351300000982
2022-02-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.349629000001505
2022-02-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.5624999999960494
2022-02-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.10259209999999717
2022-02-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-02-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.019237700000005374
2022-02-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5389220000003311
2022-02-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,37.25866400001757
2022-02-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,10.399800999997035
2022-02-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.5555999999952927
2022-02-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.22657600000000402
2022-02-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,9.999999995023998e-09
2022-02-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2022-02-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-02-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,38.30455300001234
2022-02-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,7.705064000000164
2022-02-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-02-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.15031130000001441
2022-02-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-02-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.012432249999997013
2022-02-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.8065800000003629
2022-02-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,36.47454099999238
2022-02-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.364996000005453
2022-02-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.6700999999963937
2022-02-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.09765624999999584
2022-02-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-02-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.015750250000000153
2022-02-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.8912689999998265
2022-02-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,28.848550000000536
2022-02-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.517683999999138
2022-02-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.3770000000021008
2022-02-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.18490000000001178
2022-02-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-02-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.018988839999998203
2022-02-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.7421059999993245
2022-02-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,24.33068399998804
2022-02-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.502724000000594
2022-02-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.508500000001701
2022-02-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1327873600000107
2022-02-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-02-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.014713689999997783
2022-02-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.3385300000010383
2022-02-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,25.925817000007
2022-02-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.618663999996796
2022-02-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.4464999999989634
2022-02-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.09284208999999456
2022-02-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-02-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.023043240000002272
2022-02-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.3074529999994098
2022-02-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,35.41247599996907
2022-02-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,17.594996000009033
2022-02-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.7714000000054282
2022-02-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.21529599999996699
2022-02-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-02-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.024932420000005166
2022-02-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.4292890000003655
2022-02-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,31.774342000001237
2022-02-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.208196000000314
2022-02-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.4041000000013995
2022-02-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.3799489600000209
2022-02-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-02-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2022-02-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-02-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,41.662249000001815
2022-02-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.865468999997635
2022-02-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-02-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.22250088999999207
2022-02-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-02-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0308705000000003
2022-02-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.3871400000003385
2022-02-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,33.90488100001996
2022-02-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,9.585063999993526
2022-02-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.27249999999868
2022-03-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.16834609000002468
2022-03-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-03-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.026797689999987263
2022-03-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5108359999996896
2022-03-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,19.11315699999562
2022-03-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.38782500000113
2022-03-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.3489999999999225
2022-03-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.10588517000000225
2022-03-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-03-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.010732960000001915
2022-03-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.8936500000011794
2022-03-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,29.21893199998669
2022-03-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.025949000003163
2022-03-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.1417000000031408
2022-03-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.19096899999999387
2022-03-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-03-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.027258010000009616
2022-03-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.39871399999949375
2022-03-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,30.289953000006815
2022-03-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,13.199525000002891
2022-03-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.1844999999979535
2022-03-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.15178816999999217
2022-03-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-03-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.027060249999994773
2022-03-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.8136610000003086
2022-03-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,31.16909299999739
2022-03-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.81472399999524
2022-03-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.789000000000074
2022-03-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.16402499999999084
2022-03-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,1.0000000000575114e-08
2022-03-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.019460250000004075
2022-03-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.4396879999994037
2022-03-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,26.758581999999063
2022-03-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.286969000001722
2022-03-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.863699999999541
2022-03-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.38564101000001294
2022-03-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-03-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.0
2022-03-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.0
2022-03-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,51.06648799999995
2022-03-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,16.28819999999567
2022-03-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,0.0
2022-03-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.16974400000001932
2022-03-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-03-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02512225999999306
2022-03-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.3274600000004375
2022-03-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,31.98056999999728
2022-03-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.036804000002636
2022-03-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.448099999996497
2022-03-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.2326132899999914
2022-03-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-03-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.030940820000002325
2022-03-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.8163400000005121
2022-03-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,28.388204999994112
2022-03-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,15.599376000007304
2022-03-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.130000000003529
2022-03-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.15752961000000443
2022-03-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-03-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.020249289999995475
2022-03-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.5467409999998044
2022-03-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,37.12873999997725
2022-03-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,11.9387560000024
2022-03-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,2.67210000000317
2022-03-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1089660099999999
2022-03-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-03-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.015624999999996558
2022-03-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.37373200000047685
2022-03-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,29.96722499999652
2022-03-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,12.198880999999883
2022-03-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,1.9405000000000499
2022-03-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.19758024999998808
2022-03-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,9.999999995023998e-09
2022-03-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.02669956000001168
2022-03-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,1.1523249999990308
2022-03-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,23.722074000013183
2022-03-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Off-peak,14.180129000001799
2022-03-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Peak,3.4644999999944743
2022-03-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Normal,0.1010604199999886
2022-03-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Off-peak,0.0
2022-03-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Peak,0.009254440000003557
2022-03-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Peak,0.385108999999991
2022-03-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Normal,33.89788500000916
