date,meter_location_en,equipment_name_en,energy_kwh
2022-04-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.22607999999985
2022-04-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,38.83296499999968
2022-04-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20916414000001424
2022-04-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.031651999999750005
2022-04-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,26.7558300000004
2022-04-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.02939630999999926
2022-04-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6828489999984511
2022-04-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,50.982823000012864
2022-04-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.06450308999999826
2022-04-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8335780000001549
2022-04-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.4390419999966
2022-05-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.140700819999992
2022-05-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-05-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,63.312704000007365
2022-05-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.16495814999999858
2022-05-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7319440000001606
2022-05-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.95005800000198
2022-05-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.14322951999999378
2022-05-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.35020100000013543
2022-05-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.80728699999707
2022-05-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0822655899999888
2022-05-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.13844500000045462
2022-05-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,22.768898000000693
2022-05-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22983829000001804
2022-05-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.31705700000063264
2022-05-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.34234600000466
2022-05-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.25302135999999054
2022-05-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3830929999997702
2022-05-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.605497999995904
2022-05-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11222678999998967
2022-05-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.29914900000020406
2022-05-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.90850500001836
2022-05-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17783114000002093
2022-05-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-05-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,60.77302800000426
2022-05-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.18877924999999468
2022-05-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2638250000001061
2022-05-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,58.96983399997994
2022-05-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22797690000001394
2022-05-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.37864999999993854
2022-05-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.28144500000881
2022-05-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.21265285999999906
2022-05-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3131049999998689
2022-05-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,49.240001000002486
2022-05-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10309230999999468
2022-05-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.3824900000018365
2022-05-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.48052500000156
2022-05-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19702814000000057
2022-05-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2825119999998519
2022-05-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,56.80450599998754
2022-05-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15542738000000292
2022-05-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.384604999999962
2022-05-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,47.62817000000028
2022-05-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2905210499999827
2022-05-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-05-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,71.87862099999913
2022-05-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10088799999999798
2022-05-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2627210000005489
2022-05-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,33.35478299998853
2022-05-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11988992999999214
2022-05-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4306010000005476
2022-05-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,49.239861999998155
2022-05-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.126476069999995
2022-05-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3146889999998712
2022-05-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.51233499999081
2022-05-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15139108999998974
2022-05-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5687620000008304
2022-05-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.005829999992166
2022-05-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20396123999999452
2022-05-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8997619999998454
2022-05-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.66694100000865
2022-05-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11713405000000811
2022-05-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.26060499999904607
2022-05-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,45.39252099999157
2022-05-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20502821000000288
2022-05-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-05-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,72.86873799999553
2022-05-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10789446999999996
2022-05-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.41375300000006
2022-05-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.821126000009244
2022-05-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15317573000000856
2022-05-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8665730000003957
2022-05-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,42.808261999998706
2022-05-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19418953000000466
2022-05-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.21996099999984117
2022-05-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,24.13452300000466
2022-05-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.004371460000001808
2022-05-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.420129999999617
2022-05-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,50.31642399999746
2022-05-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-05-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7101520000000479
2022-05-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.55534099999929
2022-05-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-05-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6487300000002159
2022-05-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,54.19227899998779
2022-05-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-05-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-05-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,74.76717500001368
2022-05-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-05-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4528849999997109
2022-05-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,55.64554499998815
2022-05-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-05-31,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.44924500000000955
2022-05-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.431033999995925
2022-06-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-06-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6638690000000073
2022-06-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.2666819999948
2022-06-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-06-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.20909200000014577
2022-06-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,23.758231999997506
2022-06-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-06-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5206369999996745
2022-06-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.46254899999954
2022-06-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-06-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.21808999999941403
2022-06-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.562477000000015
2022-06-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-06-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-06-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,71.62684600000098
2022-06-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-06-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4568650000003244
2022-06-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,55.38367100000586
2022-06-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-06-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7632970000004541
2022-06-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,50.31613600000703
2022-06-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0
2022-06-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.3809379999993063
2022-06-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,59.84649300001194
2022-06-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11678409999999889
2022-06-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9923599999994879
2022-06-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.27198299999409
2022-06-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22521237999998892
2022-06-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.2402089999996893
2022-06-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.55442000000144
2022-06-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.23189512000002085
2022-06-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5865409999995905
2022-06-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,45.52753100000973
2022-06-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.24295123000001811
2022-06-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-06-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,76.20546700000124
2022-06-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20336404000000524
2022-06-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.0344499999995518
2022-06-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,50.476369000012916
2022-06-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2245610800000078
2022-06-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.26931400000003475
2022-06-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.82614099999504
2022-06-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1455728700000031
2022-06-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.939140000000899
2022-06-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,49.95977399998897
2022-06-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1974929900000154
2022-06-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6521089999999206
2022-06-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,54.50402500000578
2022-06-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20441241999998205
2022-06-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6702160000010124
2022-06-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.22492599999069
2022-06-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19242051999997561
2022-06-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.888401000000778
2022-06-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,43.684620999993065
2022-06-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2881547399999745
2022-06-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-06-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,66.14136600000027
2022-06-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20598286999997759
2022-06-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4407729999995543
2022-06-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.70768599999546
2022-06-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09216030000001323
2022-06-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.42183699999976737
2022-06-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.403878000004624
2022-06-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.186517150000021
2022-06-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4262920000007499
2022-06-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.22927299999283
2022-06-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.18546897000000467
2022-06-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5948769999992385
2022-06-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,50.258578000013856
2022-06-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.14823405000000392
2022-06-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7625330000001853
2022-06-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.17627600000179
2022-06-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2109483799999978
2022-06-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7602080000005587
2022-06-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,47.48558899999799
2022-06-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,2.0000000001150228e-08
2022-06-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-06-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.2733000000003318
2022-06-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,2.0000000001150228e-08
2022-06-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-06-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.2694999999987011
2022-06-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,2.0000000001150228e-08
2022-06-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-06-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.2503009999983787
2022-07-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,9.999999995023998e-09
2022-07-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-07-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.462099999999935
2022-07-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.013074130000002685
2022-07-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-07-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.7204000000005216
2022-07-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.07728500000000026
2022-07-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-07-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,6.364345999997348
2022-07-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.14697739000001325
2022-07-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.017957000000021317
2022-07-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,16.07497000000022
2022-07-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13381797999999523
2022-07-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6476320000005786
2022-07-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,43.94249399999883
2022-07-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17595912999999597
2022-07-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9646239999993618
2022-07-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,43.918184999996875
2022-07-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1838850300000203
2022-07-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6749299999991469
2022-07-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,42.05541100000787
2022-07-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.12987494000000477
2022-07-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.261850000000968
2022-07-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.622169999999755
2022-07-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.079980069999999
2022-07-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.413604000000816
2022-07-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,57.734024999982104
2022-07-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.24137570000000005
2022-07-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-07-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,67.61397400000658
2022-07-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09587130000000212
2022-07-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8180500000009742
2022-07-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.647024000005665
2022-07-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.06489452999999076
2022-07-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.0600570000005145
2022-07-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,43.897489999994946
2022-07-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.08169689000000391
2022-07-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5496970000000997
2022-07-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,47.40153400000343
2022-07-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11725400000000445
2022-07-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6401249999999685
2022-07-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,49.844718000003816
2022-07-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10574094000000145
2022-07-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.37608499999989836
2022-07-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.698134000017184
2022-07-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15578239000001262
2022-07-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.0773049999999609
2022-07-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,45.273188999986345
2022-07-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20241026000000276
2022-07-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-07-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,57.649690000002394
2022-07-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1418844299999811
2022-07-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.6788769999987154
2022-07-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.96296100001341
2022-07-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.18713993999999762
2022-07-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9014259999993638
2022-07-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,56.11033200001147
2022-07-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.027680420000002984
2022-07-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5589530000008789
2022-07-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,42.408303000008175
2022-07-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.028968649999995797
2022-07-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.016260000000769
2022-07-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,43.569849000000346
2022-07-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2526002400000088
2022-07-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7764249999992108
2022-07-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,50.4519659999925
2022-07-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1674348300000032
2022-07-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5270179999995985
2022-07-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,34.04084899999204
2022-07-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.3287878100000019
2022-07-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-07-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,67.27661000000906
2022-07-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.16412597000002055
2022-07-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4048250000006372
2022-07-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,38.707321999994306
2022-07-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.16264590999999448
2022-07-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5860529999997631
2022-07-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.189749000008774
2022-07-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.08596800000000897
2022-07-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.1960730000002046
2022-07-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.40494900000672
2022-07-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.16186976999999872
2022-07-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.563074000000141
2022-07-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.029717999984506
2022-07-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17380258000001142
2022-07-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6956290000001817
2022-07-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,49.84935400000276
2022-07-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15911322999999894
2022-07-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.06720500000022463
2022-07-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,43.19190200000836
2022-07-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19166893000001395
2022-07-31,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-07-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,47.135314000003255
2022-08-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.07084440000000489
2022-08-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-08-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,2.2655210000005144
2022-08-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09276072999998862
2022-08-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-08-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.8613999999987276
2022-08-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09319154000001079
2022-08-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-08-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.8750999999997864
2022-08-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20306937000000275
2022-08-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-08-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.6013000000013682
2022-08-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1600345499999822
2022-08-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-08-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.565400000000427
2022-08-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11267730999999942
2022-08-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-08-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.46180000000013544
2022-08-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.08099717999999771
2022-08-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
